,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
294,Counselor/Therapist - Substance Use Disorder,$27 Per Hour(Employer est.),"Therapist - Addiction Recovery
About Waypoint Recovery Center
Located in Cameron, SC - Waypoint Recovery Center is a residential, behavioral health care facility specializing in the treatment of people dealing with an alcohol and/or drug addiction. We are currently looking for qualified, professional, and motivated clinical staff. Our Company Mission is to ""Improve The Lives We Touch"" and our Values are: Honesty Competence, Perseverance, Passion, Respect and Teamwork. We are looking for people who possess these qualities to become a part of our team.
Our Values
We are committed to:
HONESTY
We work with integrity and fairness.
COMPETENCE
We strive to be the best and hold ourselves accountable.
PERSEVERANCE
We meet challenges with the resolve to succeed.
PASSION
We are about what we do, each other and who we serve.
RESPECT
We honor the human dignity of everyone we work with.
TEAMWORK
We succeed, and have fun, by pulling together.",3.4,"Waypoint Recovery Center
3.4","Cameron, SC",51 to 200 Employees,2012,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
295,Mental Health Counselor or QMPH,$27 Per Hour(Employer est.),"EBC, LLC is a quality and evidence based clinic that provides treatment for children, adolescents, and adults. You can see more at www.EvidenceBasedConsultation.com
We currently are looking for a part time/full time/contract Mental Health Counselors available; this could also be a resident or other similar licensed clinicians. We are located in Ashburn VA but provide remote work as well. You are required to be able to come to Ashburn one or two evenings per week. From 3-7 minimum. The rest is flexible.
Job Responsibilities:
This position provides flexible schedule with the exception of needing someone who can dedicate at least one evening hours. You will start your case load with a few and will add to it soon as we usually have a waiting list.",-1,"EBC, LLC","Ashburn, VA",-1,-1,-1,-1,-1,-1
296,Mental Health Specialist,$27 Per Hour(Employer est.),"Behavioral Counseling Associates, P.S., is seeking a Clinical Psychologist, Licensed Clinical Social Worker, Licensed Mental Health Counselor or Licensed Marriage and Family Therapist to join our fast growing practice in Lacey, Washington. This is an Independent Contractor position. Candidates for this opening must be licensed in Washington State. Preferably, candidates will be credentialed with major private health insurance companies. Staff are available to assist with the credentialing process as needed. Joining our practice offers the opportunity to work with a broad spectrum of disorders, personal scheduling flexibility, and knowledgeable and helpful colleagues and staff members. Excellent remuneration. For more information regarding our practice please visit www.bcacounseling.com.
Job Type: Full-time
Pay: $50.00 - $200.00 per hour",-1,"Behavioral Counseling Associates, P.S.","Lacey, WA",-1,-1,-1,-1,-1,-1
297,Substance Use Disorder Professional - First Hill,$27 Per Hour(Employer est.),"At Therapeutic Health Services, our mission is to foster healing and recovery. We rehabilitate individuals and heal families affected by alcohol dependence, drug dependence, and/or mental illness, helping them to lead healthy and productive lives. In an average year, our 10 service locations in King and Snohomish counties serve approximately 8,500 adults and over 1,500 youth in our community. Therapeutic Health Services is the largest non-profit provider of medication-assisted treatment for opioid addiction in Washington State. We specialize in treating high-risk, low-income, ethnic minority, multi-system involved, and “harder to serve” adults and youth.
We are hiring immediately! We're needing Substance Abuse Counselor/Substance Abuse Disorder Professional Trainees at our First Hill branch to join our passionate agency plus, be part of the growing field of behavioral health services. Interested candidates must be an experienced Substance Use Disorder Professional or SUDP Trainee.",3.0,"Therapeutic Health Services
3.0","Seattle, WA",201 to 500 Employees,1972,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$10 to $25 million (USD)
298,Mental Health Professional- North Sound,$27 Per Hour(Employer est.),"Position Summary
A Mental Health Professional (MHP) provides behavioral health care to children, youth, adults, older adults, and families with emotional, behavioral, and mental disorders. The therapist conducts individual psychosocial assessments, treatment plans, individual therapy, group therapy, family support services, case management, care coordination services, and discharge planning.
Consejo serves low-income families living in Snohomish, Skagit, Whatcom, island, and San Juan County. Behavioral Health Services are available via Telehealth, in person, the facility, and in the community. The Behavioral health therapist is a member of a care coordination team that includes the Psychiatric prescriber, a licensed behavioral health supervisor, Substance Use Disorder counselors, Mental Health therapists, case managers, and peer counselors. The Mental Health Professional (MHP) collaborates with internal and external providers and staff to ensure effective coordination of services and supports related to crisis stabilization. The provider ensures the transition back into the community is thriving. The Mental Health Professional (MHP) provides mental health outpatient services to clients, including initial intake, treatment planning, one-on-one counseling, facilitating groups, and coordinating discharge. The MHP conducts other duties as assigned by the agency.",2.0,"Consejo Counseling and Referral Service
2.0","Seattle, WA",51 to 200 Employees,-1,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$5 to $10 million (USD)
299,"Therapist | $5,000 Sign-on-Bonus!",$27 Per Hour(Employer est.),"Therapist | $5,000 Sign-on-Bonus!

We are seeking a Therapist to join our team! We are looking for a highly motivated, energetic, and passionate Therapist to work at our outpatient facility specializing in eating disorders.
Must be currently licensed in the state of Texas as one of the following: Psychologist, Licensed Clinical Social Worker (LCSW), Licensed Professional Counselor (LPC), or Licensed Marriage & Family Therapist (LMFT)
Associate and Intern Licensures are accepted!
This is a full-time salary position
General Responsibilities:
Oversee all aspects of the clinical department following the agency mission demonstrated by setting departmental goals and objectives. Evaluate existing contract compliance, monitoring, and reporting to ensure all goals are being met according to JCAHO/CARF standards",3.8,"Niznik Behavioral Health Resources
3.8","Dallas, TX",201 to 500 Employees,-1,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
300,Behavioral Health Intake Counselor - Emergency Department (Full time) Evenings,$30K - $57K (Glassdoor est.),"Shift: Full time, Evenings, Every other weekend 36 Hrs/week - 3:00pm - 11:30pm


Reporting to the Behavior Health Manager of Intake Services, performs mental health assessments for hospital patients and customers. Performs comprehensive clinical assessments and completes pre-certifications for insurance companies and required admission documentation. Provides treatment referrals that are consistent with the customer’s medical and psychiatric status and symptoms.


1. Responds to requests from hospital departments and medical units for behavioral health level of care intake assessments. Assists departments as needed providing crisis intervention, referrals, coordination of disposition, admission, and completion of all required legal forms in accordance with Illinois Mental Health Code.

2. Responsible for conducting comprehensive clinical assessments for patients seeking treatment including assessing and documenting patient’s clinical condition and needs. Obtains initial patient vitals, diagnostic impression and confirmation during the disposition process with the psychiatrist. Obtains collateral with families and support systems through face-to-face interviews and/or phone calls. Obtains collateral with the patient’s existing behavioral health providers, including school referral sources for adolescent patients.

3. Communicates with interdisciplinary teams that include ED physicians, ED nurses, hospitalists, and unit nurses. Collaborates with the on-call psychiatrist to determine level of care. Reviews previous documentation prior to assessment process and synthesizes patient history and current clinical condition into a case formulation. Provides treatment referrals consistent with the patient’s medical and psychiatric status and symptoms. Identifies and reports potential/actual problems that may adversely affect the patient and/or department. Completes Occurrence Reports and emails via chain of command as needed. Oversees follow up with referral sources as appropriate.

4. Provides comprehensive written and verbal patient documentation and communication to physicians and staff and follows up with local and state agencies as mandated reporter per HIPPA guidelines.

5. Prioritizes inpatient transfer requests and reviews the clinical information provided to determine appropriateness for admission to inpatient behavioral health units. Facilitates patient transfers to other facilities as needed contacting the accepting psychiatrist and providing clinical report to staff at accepting facility. Completes all legal and transfer forms after medical and psychiatric clearance has been determined.

6. Coordinates and communicates with interdisciplinary staff regarding the external placement of patients and documents requests with external facilities.

7. Provides comprehensive clinical information and documentation for pre-certification and authorization of admission in the electronic medical records system (EMR). Initiates and completes the pre-certification and/or authorization for admission process gathering funding information, obtaining signatures for release of information; follow up with Utilization Review Department as needed, and resolves any issues with insurance companies to determine eligibility for services.

8. Acts as patient advocate in maximizing mental health care benefits with behavioral management companies and community agencies. Utilizes community resources for patients without funding, i.e. local mental health centers and SASS (Screening Assessment and Support Services).

9. Demonstrates the knowledge and skills necessary to assess, and care for all age groups of patients from pediatric to geriatric; implements assessment, treatment and care based on the developmental stage of the patient. Involves family/guardian in plan of care and conducts patient and family education as appropriate to the developmental needs of the patient.

10. Maintains current knowledge pertaining to clinical role. Participates in quality improvement activities and supports the organizations goals, safety and security programs.

11. Adheres to all Northwest Community Hospital standards, policies, and procedures.",3.7,"Northwest Community Healthcare
3.7","Arlington Heights, IL",1 to 50 Employees,1959,Hospital,Health Care Services & Hospitals,Health Care,$25 to $50 million (USD)
301,Substance Use Disorder Counselor,$30K - $57K (Glassdoor est.),"CURRENT OPENING:
Ritter Center is currently recruiting for a Substance Use Disorder Counselor (SUD). This is a full-time, 40-hour a week, non-exempt position reporting to the Behavioral Health Services Manager. This role is based in San Rafael, CA operating out of our Administrative Offices at 30 N. San Pedro. Please find the full job description below.
Position Description:
This is a professional-level position providing services within two programs. A good fit for this position is someone that is able to think on their feet, quickly assess patient needs and implement appropriate treatment plans for those with a history of drug and alcohol challenges. Under supervision, the Substance Use Disorder Counselor (SUD) will provide flexible supportive services to program participants to assist in securing housing in the community and coordinating health care needs. This position will provide case management, counseling, and advocacy services to individuals who are extremely low-income or those experiencing or have experienced homelessness who have had a variety of barriers to permanent housing which may include mental illness, chronic illness, and physical disabilities.",3.1,"Ritter Center
3.1","San Rafael, CA",1 to 50 Employees,1980,Nonprofit Organization,Health Fundraising Organizations,Non-Profit,$1 to $5 million (USD)
302,Master's Level (AMFT or APCC) Substance Use Disorder Counselor,$30K - $57K (Glassdoor est.),"Marin Treatment Center is seeking a Master's Level Clinician (AMFT, APCC) for our Medication Assisted Treatment Programs.
Marin Treatment Center (MTC), a Marin County community outpatient behavioral health and Substance Use Disorder clinic, has an opening for a clinician/counselor to join our substance use disorder treatment team. We are located in San Rafael and provide outpatient Medication Assisted Treatment, Drug Free substance use disorder treatment and mental health therapy services.
Marin Treatment Center is Marin County's Opiate Use Disorder Treatment Center specialist since 1976. We work with treatment centers, detox centers, medical clinics, hospitals and physician's groups to stabilize patients and provide ongoing substance use disorder treatment.
The ideal candidate will have at least one year experience providing substance use disorder services in a harm reduction setting (Individual and group therapy), working with underserved and dual diagnosis populations, have knowledge of MediCal and MediCare documentation, and is comfortable working with electronic health records. Experience in telehealth is also a plus. Clinical supervision is provided.",4.0,"Marin Treatment Center
4.0","San Rafael, CA",1 to 50 Employees,-1,Nonprofit Organization,-1,-1,$1 to $5 million (USD)
303,Senior Counselor - Inpatient,$30K - $57K (Glassdoor est.),"***3K SIGN ON BONUS - INPATIENT SENIOR COUNSELORS***
Masters level starting at $26.00 per hour!
GOSNOLD OVERVIEW
Gosnold, Inc. is a nationally accredited non-profit leader in the prevention, treatment and recovery of mental health and substance use disorders. We offer a full, end-to-end continuum of care offering a wide range of treatment options. Highly regarded for innovation, we offer a comprehensive patient centered continuum of care tailored to fit the needs of individuals.
SUMMARY:
The Senior Counselor will conduct initial evaluation and patient intake interviews and assessments, assess patient’s presenting problems, and formulate diagnoses, make recommendations regarding appropriate treatment. The Senior Counselor must have demonstrated knowledge of the disease of addiction, twelve-step recovery principles, addiction and/or mental health treatment, and other evidence-based practices in related clinical issues. This position requires experience working in a team treatment approach in a multi-disciplinary clinical setting.",3.0,"Gosnold
3.0","Falmouth, MA",201 to 500 Employees,1972,Company - Private,"Health, Beauty, & Fitness",Consumer Services,$10 to $25 million (USD)
304,Behavioral Health Professions Coordinator,$30K - $57K (Glassdoor est.),"POSITION SUMMARY
The Behavioral Health Professions Coordinator at the Washington Association for Community Health, in Partnership with the SEIU Healthcare 199NW Multi-Employer Training Fund (Training Fund), will support efforts to create and expand Behavioral Health Apprenticeship and Career Training Opportunities in Washington State. This position is initially funded through a 2-year WA Labor and Industries grant (#K4865). The Behavioral Health Professions Coordinator’s primary function will be to engage in planning three behavioral health apprenticeship programs across the state (Behavioral Health Tech, Behavioral Health Peer Counselor, Substance Use Disorder Professional). Their focus will be on working with communities and regions throughout the state with high demand for behavioral health services and insufficient workforce. They will expand employers interested in utilizing these apprenticeships by working directly with FQHCs throughout the state and coordinate with relevant workforce partners in implementation.",-1,Washington Association for Community Health,"Olympia, WA",-1,-1,-1,-1,-1,-1
305,Jail Based Therapist,$30K - $57K (Glassdoor est.),"Sign on Bonus $2,500 to $7,500
POSITION SUMMARY
Provides direct behavioral health services to incarcerated individuals.
ESSENTIAL DUTIES AND RESPONSIBILITIES
1. Provide ongoing assessment, crisis intervention, individual and group therapy to offenders.
2. Develop and monitor service plans, monitor treatment progress, document interactions and maintain clinical records and other reporting data for offenders.
3. Possess investigative skills and ability to process detailed information to assess risk and needs of offenders.",2.9,"Centennial Mental Health Center Inc.
2.9","Sterling, CO",1 to 50 Employees,-1,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$10 to $25 million (USD)
306,Substance Use Disorder Counselor - Eastside,$30K - $57K (Glassdoor est.),"At Therapeutic Health Services, our mission is to foster healing and recovery. We rehabilitate individuals and heal families affected by alcohol dependence, drug dependence, and/or mental illness, helping them to lead healthy and productive lives. In an average year, our 10 service locations in King and Snohomish counties serve approximately 8,500 adults and over 1,500 youth in our community. Therapeutic Health Services is the largest non-profit provider of medication-assisted treatment for opioid addiction in Washington State. We specialize in treating high-risk, low-income, ethnic minority, multi-system involved, and “harder to serve” adults and youth.
We are hiring immediately! We're needing Substance Abuse Counselor/Substance Abuse Disorder Professional Trainees at our Bellevue branch to join our passionate agency plus, be part of the growing field of behavioral health services. Interested candidates must be an experienced Substance Use Disorder Professional or SUDP Trainee.",3.0,"Therapeutic Health Services
3.0","Bellevue, WA",201 to 500 Employees,1972,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$10 to $25 million (USD)
307,SUBSTANCE USE DISORDER PROFESSIONAL,$30K - $57K (Glassdoor est.),"SIHB Core Competencies

Core Competencies are foundational commitments and skills that all SIHB staff are expected to develop. These competencies define common measures for performance that are applied to every role in the organization.
Commitment to Indigenous and Organizational Values: Everything we do at SIHB is centered on Traditional Indian Medicine. It is our responsibility to maintain cultural integrity in all that we do.
Accountability: All employees of SIHB effectively manage their own work and the work of their teams. We take ownership of our actions and decisions. We all strive to deliver the highest quality work and care, while respecting our teammates and relatives.",2.1,"Seattle Indian Health Board
2.1","Seattle, WA",201 to 500 Employees,1970,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$25 to $50 million (USD)
308,Chemical Dependency Counselor Assistant (NIGHTS),$30K - $57K (Glassdoor est.),"Job description
ABOUT VERTAVA HEALTH: Vertava Health is a leading national behavioral healthcare system for mental health and substance use disorders, providing a full continuum of services based on the individuals' varying needs at different times in their health and recovery journey. We apply evidence-based treatment modalities at every level of care and embed digital health tools to enhance and amplify clinical outcomes. With a growing list of Joint Commission accredited inpatient and outpatient locations across the country, a virtual care platform and a national network of healthcare providers, Vertava Health pioneers care that empowers people so that they can live out their best future.
In order to make this possible, we need an exceptional LEAD CDCA/Recovery Coach Tech who can meet the requirements below. Think you have what it takes to help us change lives all over the country?",3.6,"Vertava Health
3.6","Sherrodsville, OH",501 to 1000 Employees,2014,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
309,Per Diem Substance Use Disorder Professional,$30K - $57K (Glassdoor est.),"The Chemical Dependency Counselor is responsible for providing direct patient care, in compliance with Joint Commission and CMS standards of care and for adult and/or adolescent patients under circumstances of chemical dependency, substance abuse or addictions.
Education: Bachelor's Degree from an accredited college or university in social work or related field preferred; Master’s Degree preferred.
Experience: Experience and expertise in dual diagnosis, 12-step programs and substance abuse,
License: Must possess substance abuse license/certificate as dictated by the State of Washington or equivalent.
Job Types: Full-time, Part-time",2.9,"South Sound Behavioral Hospital
2.9","Lacey, WA",501 to 1000 Employees,-1,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
310,Emergency Response Specialist,$30K - $57K (Glassdoor est.),"$2500 to $7500 Sign On Bonus
Job Location is : Sterling Colorado.
__
**Centennial Mental Health Center is a Mental Health and Substance Use Disorder Outpatient Treatment Center and we function on the rural northeastern plains of CO . If you are looking for QUIET, Quaint neighborhoods, with close knit communities, Centennial could be the perfect fit for you.
We are looking for qualified candidates that want to make a difference in our small rural and frontier communities.
We Have Great Benefit Opportunities!!",2.9,"Centennial Mental Health Center Incorporated
2.9","Sterling, CO",1 to 50 Employees,-1,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$10 to $25 million (USD)
311,Substance Use Disorder Counselor/Trainee - Pregnant Parenting Women Program,$30K - $57K (Glassdoor est.),"At Therapeutic Health Services, our mission is to foster healing and recovery. We rehabilitate individuals and heal families affected by alcohol dependence, drug dependence, and/or mental illness, helping them to lead healthy and productive lives. In an average year, our 10 service locations in King and Snohomish counties serve approximately 8,500 adults and over 1,500 youth in our community. Therapeutic Health Services is the largest non-profit provider of medication-assisted treatment for opioid addiction in Washington State. We specialize in treating high-risk, low-income, ethnic minority, multi-system involved, and “harder to serve” adults and youth.
We are hiring immediately! We're needing Substance Abuse Counselor/Substance Abuse Disorder Professionals or Trainees for our Pregnant Parenting Women Program (PPW) to join our passionate agency plus, be part of the growing field of behavioral health services. Interested candidates must be an experienced Substance Use Disorder Professional or Licensed SUDP Trainee. We have positions open based at our Corporate branch in Seattle located on First Hill as well as our branch in Shoreline.",3.0,"Therapeutic Health Services
3.0","Seattle, WA",201 to 500 Employees,1972,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$10 to $25 million (USD)
312,Master's Level Counselor - SIGN ON BONUS $5K,$30K - $57K (Glassdoor est.),"Non-Exempt
ABOUT VERTAVA HEALTH:
Vertava Health is a leading national behavioral healthcare system for mental health and substance use disorders, providing a full continuum of services based on the individuals' varying needs at different times in their health and recovery journey. We apply evidence-based treatment modalities at every level of care and embed digital health tools to enhance and amplify clinical outcomes. With a growing list of Joint Commission accredited inpatient and outpatient locations across the country, a virtual care platform and a national network of healthcare providers, Vertava Health pioneers care that empowers people so that they can live out their best future.
In order to make this possible, we need an exceptional Counselor who can meet the requirements below. Think you have what it takes to help us change lives all over the country?",3.6,"Vertava Health
3.6","Cummington, MA",501 to 1000 Employees,2014,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
313,Behavioral Health Counselor,$30K - $57K (Glassdoor est.),"$ 500 Sign on Bonus!

LICSW/MLADC/MSW(eligible for licensure)
Lamprey Health Care, New Hampshire's oldest community health center, is seeking an experienced and highly qualified Behavioral Health Clinician – LICSW, LICSW/MLADC or an MSW eligible for licensure to join our Raymond family practice clinic. Successful candidates must have a thorough working knowledge of behavioral medicine and evidenced-based treatments for both medical and mental health conditions. $ 500.00 sign on bonus
Your typical day will include:
Conducting behavioral health assessments using evidenced-based screening tools",3.8,"Lamprey Health Care
3.8","Raymond, NH",51 to 200 Employees,1971,Company - Private,Health Care Services & Hospitals,Health Care,$10 to $25 million (USD)
314,Substance Use Disorder Counselor - Youth & Family,$30K - $57K (Glassdoor est.),"At Therapeutic Health Services, our mission is to foster healing and recovery. We rehabilitate individuals and heal families affected by alcohol dependence, drug dependence, and/or mental illness, helping them to lead healthy and productive lives. In an average year, our 10 service locations in King and Snohomish counties serve approximately 8,500 adults and over 1,500 youth in our community. Therapeutic Health Services is the largest non-profit provider of medication-assisted treatment for opioid addiction in Washington State. We specialize in treating high-risk, low-income, ethnic minority, multi-system involved, and “harder to serve” adults and youth.
We are hiring immediately! We're needing Substance Abuse Counselor/Substance Abuse Disorder Professionals at our Youth and Family branch to join our passionate agency plus, be part of the growing field of behavioral health services. Interested candidates must be an experienced Substance Use Disorder Professional or Chemical Dependency Counselor.",3.0,"Therapeutic Health Services
3.0","Seattle, WA",201 to 500 Employees,1972,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$10 to $25 million (USD)
315,Counselor Adolescent Behavioral Health,$30K - $57K (Glassdoor est.),"About Us:
Newport Healthcare is a nationwide behavioral healthcare organization dedicated to transforming young lives through evidence-based care. To that end, we have assembled the best teen and young adult mental health treatment staff in the country, and we want you to join us. While our experts guide our clients to sustainable healing, our job is to support our valued staff members, and we do that through offering industry-competitive salaries, career growth and skills expansion, student loan repayment and tuition reimbursement, and a company commitment to diversity, equity, and inclusion, among other advantages. Be part of a team that's dedicated to providing compassionate care based in authentic connection, mutual respect, and unconditional love—and experience the rewards of making a difference in the lives of young people and their families each and every day.
Empowering Lives. Restoring Families.®

Responsibilities:
Qualifications:",3.3,"Newport Healthcare
3.3","Oakley, UT",1001 to 5000 Employees,2008,Company - Private,Health Care Services & Hospitals,Health Care,$10 to $25 million (USD)
316,Substance Use Disorder Counselor (casac),$30K - $57K (Glassdoor est.),"POSITION OVERVIEW:
The Substance Use Disorder (SUD) Counselor provides alcohol and substance use disorder counseling services in a residential treatment setting. The SUD Counselor provides comprehensive assessment services to clients who may have a substance use disorder, by applying clinical judgment to determine appropriate treatment needs and levels of care. This includes performing diagnostic assessment, evaluation, intervention, referral and alcoholism and/or substance use counseling in both individual and group settings.
KEY ESSENTIAL FUNCTIONS:
Orient clients about program goals, objectives, rules and regulations, client’s obligations, client’s rights and program operation.",3.1,"Acacia Network
3.1","Brooklyn, NY",1001 to 5000 Employees,1966,Nonprofit Organization,Social Assistance,Non-Profit,$100 to $500 million (USD)
317,Youth Services & Outreach Training Specialist - Teen Link,$30K - $57K (Glassdoor est.),"Position Title: Youth Services & Outreach Training Specialist
Reports to: Youth Services Manager
Type: Full-Time/Non-Exempt
Location: Renton
Compensation: Crisis connections offers a competitive hourly rate of $18.00/hr and a generous benefits package which includes but is not limited to paid time off, employer paid health/vision/dental insurance, and 403(b)/TDA retirement plan. Eligibility for company sponsored benefits is subject to job type classification.
We encourage you to apply and contact us today!",2.5,"Crisis Connections
2.5","Renton, WA",51 to 200 Employees,-1,Nonprofit Organization,"Health, Beauty, & Fitness",Consumer Services,Less than $1 million (USD)
318,Mental Health Outpatient Therapist,$30K - $57K (Glassdoor est.),"Come join an agency that celebrates the uniqueness of every individual who steps through our doors!
WE ARE LOOKING FOR BOTH PART TIME AND FULL TIME EMPLOYEES, WITH BOTH DAY AND NIGHT SHIFTS NEEDED. WE ARE OFFERING SPECIAL MONETARY OPPORTUNITIES AND LICENSURE SUPERVISION FOR THOSE WHO ARE ELIGIBLE!
Job Duties and Responsibilities:
Conducts initial assessments, including diagnosis according to standards published in the current edition of the DSM, of new and existing consumers.
Develops a plan of treatment that is recovery-oriented and tailored to the specific needs of the consumer for whom it is written.",3.6,"Creative Health Services, Inc
3.6","Pottstown, PA",51 to 200 Employees,-1,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$10 to $25 million (USD)
319,"Counselor- Eating Disorder, Residential",$30K - $57K (Glassdoor est.),"Company Description

If you’re looking for an organization that thrives on growth, celebrates the diversity of thought and exemplifies a culture of caring, come grow your career with us and help turn lives around. As a national leader in behavioral healthcare and one of the fastest growing companies in the field, Discovery Mood & Anxiety Program offers world-class treatment for those struggling with a mental health disorder and places a high priority on seeking employees who share our passion for improving the lives we serve. We also provide competitive benefits and development opportunities, such as:
401(k) with company match
Healthcare benefits",2.9,"Center For Discovery
2.9","Enumclaw, WA",1001 to 5000 Employees,-1,Company - Private,Health Care Services & Hospitals,Health Care,$1 to $5 million (USD)
320,Substance Abuse Counselor,$30K - $57K (Glassdoor est.),"Overview:
Groups Recover Together was founded in 2014 to make treatment for opioid addiction respectful, accessible and affordable. We empower our members to regain control of their lives through a combination of community support, outpatient weekly group therapy and medication to manage withdrawal using buprenorphine and naltrexone.

What differentiates Groups is the belief that long-term recovery from opioids is tied to aspects of life that are beyond the reach of traditional medical care. We approach fighting addiction as a team sport and provide each member with a care team that works together to ensure our members receive comprehensive, coordinated care. Our outpatient model is designed to fit into our member’s schedules so they can keep working and living a normal life. As a result, our outcomes reflect the success of our model and the commitment of our members with 74% remaining in treatment after 6 months, 90% attending group therapy each week and 89% abstaining from illicit substances each week.

Responsibilities:

Qualifications:",3.9,"Groups Recover Together, Inc.
3.9","Marion, IN",501 to 1000 Employees,2014,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
321,Mental Health Counselor or QMPH,$30K - $57K (Glassdoor est.),"EBC, LLC is a quality and evidence based clinic that provides treatment for children, adolescents, and adults. You can see more at www.EvidenceBasedConsultation.com
We currently are looking for a part time/full time/contract Mental Health Counselors available; this could also be a resident or other similar licensed clinicians. We are located in Ashburn VA but provide remote work as well. You are required to be able to come to Ashburn one or two evenings per week. From 3-7 minimum. The rest is flexible.
Job Responsibilities:
This position provides flexible schedule with the exception of needing someone who can dedicate at least one evening hours. You will start your case load with a few and will add to it soon as we usually have a waiting list.",-1,"EBC, LLC","Ashburn, VA",-1,-1,-1,-1,-1,-1
322,Counselor/Therapist - Substance Use Disorder,$30K - $57K (Glassdoor est.),"Therapist - Addiction Recovery
About Waypoint Recovery Center
Located in Cameron, SC - Waypoint Recovery Center is a residential, behavioral health care facility specializing in the treatment of people dealing with an alcohol and/or drug addiction. We are currently looking for qualified, professional, and motivated clinical staff. Our Company Mission is to ""Improve The Lives We Touch"" and our Values are: Honesty Competence, Perseverance, Passion, Respect and Teamwork. We are looking for people who possess these qualities to become a part of our team.
Our Values
We are committed to:
HONESTY
We work with integrity and fairness.
COMPETENCE
We strive to be the best and hold ourselves accountable.
PERSEVERANCE
We meet challenges with the resolve to succeed.
PASSION
We are about what we do, each other and who we serve.
RESPECT
We honor the human dignity of everyone we work with.
TEAMWORK
We succeed, and have fun, by pulling together.",3.4,"Waypoint Recovery Center
3.4","Cameron, SC",51 to 200 Employees,2012,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
323,Mental Health Specialist,$30K - $57K (Glassdoor est.),"Behavioral Counseling Associates, P.S., is seeking a Clinical Psychologist, Licensed Clinical Social Worker, Licensed Mental Health Counselor or Licensed Marriage and Family Therapist to join our fast growing practice in Lacey, Washington. This is an Independent Contractor position. Candidates for this opening must be licensed in Washington State. Preferably, candidates will be credentialed with major private health insurance companies. Staff are available to assist with the credentialing process as needed. Joining our practice offers the opportunity to work with a broad spectrum of disorders, personal scheduling flexibility, and knowledgeable and helpful colleagues and staff members. Excellent remuneration. For more information regarding our practice please visit www.bcacounseling.com.
Job Type: Full-time
Pay: $50.00 - $200.00 per hour",-1,"Behavioral Counseling Associates, P.S.","Lacey, WA",-1,-1,-1,-1,-1,-1
324,Substance Use Disorder Professional - First Hill,$30K - $57K (Glassdoor est.),"At Therapeutic Health Services, our mission is to foster healing and recovery. We rehabilitate individuals and heal families affected by alcohol dependence, drug dependence, and/or mental illness, helping them to lead healthy and productive lives. In an average year, our 10 service locations in King and Snohomish counties serve approximately 8,500 adults and over 1,500 youth in our community. Therapeutic Health Services is the largest non-profit provider of medication-assisted treatment for opioid addiction in Washington State. We specialize in treating high-risk, low-income, ethnic minority, multi-system involved, and “harder to serve” adults and youth.
We are hiring immediately! We're needing Substance Abuse Counselor/Substance Abuse Disorder Professional Trainees at our First Hill branch to join our passionate agency plus, be part of the growing field of behavioral health services. Interested candidates must be an experienced Substance Use Disorder Professional or SUDP Trainee.",3.0,"Therapeutic Health Services
3.0","Seattle, WA",201 to 500 Employees,1972,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$10 to $25 million (USD)
325,Residential Counselor - Northborough Adolescent Program (Northborough),$30K - $57K (Glassdoor est.),"Overview:
Open Sky is offering a $2,000 sign on/stay on bonus for all Direct Care positions! This is a great opportunity to start a career in human services!

Open Sky is committed to being the employer of choice in Central Massachusetts and is dedicated to support employees throughout their career. New employees will receive a $2,000 bonus, paid throughout their first 6 months! Apply today to speak with a recruiter about the details.

See Beyond.
Open Sky Community Services is a human service organization that specializes in behavioral health, developmental/intellectual disability services, substance use disorders, long-term housing and justice involved programming. Open Sky offers a unique and person-centered approach to care and is dedicated to pioneering new practices to maintain the highest standards of support for every individual receiving services.


Responsibilities:


Qualifications:",3.1,"Open Sky Community Services
3.1","Northboro, IA",1 to 50 Employees,2018,Company - Private,-1,-1,Unknown / Non-Applicable
