,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
142,"Manager, Financial Reporting",$65K - $121K (Glassdoor est.),"RailWorks is the leading railroad contractor in North America. We are seeking a Manager, Financial Reporting to join our team. This position can sit remotely.
The Manager, Financial Reporting leads financial reporting and analysis efforts. Performs internal and external reporting duties and advises on technical accounting and policy issues.
Primary/Essential Responsibilities and Duties
· Performs financial forecasting and financial statement analysis
· Completes the company's external financial statements and disclosures, including providing relevant information for investor communications and quarterly filings, including MDA
· Creates, disseminates, and maintains comprehensive corporate accounting policies",3.5,"RailWorks Corporation
3.5",Remote,1001 to 5000 Employees,1998,Company - Private,Construction,"Construction, Repair & Maintenance",$500 million to $1 billion (USD)
143,Manager of Finance and Administration (Hybrid in NYC),$65K - $121K (Glassdoor est.),"PNP is proud to partner with The Foundation for Child Development in their search for a Manager of Finance and Administration.
ABOUT THE FOUNDATION: Our mission is to harness the power of research to ensure that all children benefit from early learning experiences that affirm their individual, family, and community assets, fortify them against harmful consequences arising from economic instability and social exclusion, and that strengthen their developmental potential. The effective fiscal management and regulatory compliance of our grant programs is critical to the achievement of our mission. Our internal operating culture can best be characterized as a “quick-paced”, solutions driven environment with a passion for excellence.
POSITION SUMMARY: The Manager of Finance and Administration is a key position that reports to the President and Chief Executive Officer of the Foundation. This full-time position is accountable for overseeing all the foundation’s financial management activities. This includes ensuring effective financial policies, compliance with grant regulations, appropriate accounting controls, and monitoring all budgetary expenditures. In addition, this position is accountable for ensuring the effective flow and execution of all office administrative and project related activities.",-1,Foundation for Child Development,Remote,-1,-1,-1,-1,-1,-1
144,"Manager, Finance",$65K - $121K (Glassdoor est.),"Our client specializes in the management, optimization and development of power generation in the United States and Canada and is a portfolio company of the private equity firm The Blackstone Group L.P. (“Blackstone”). Blackstone is a leading global alternative asset manager with $538 billion of total assets under management. Currently, they manages approximately 6.9 GW of generation in Texas, Ohio, and Indiana.
We are currently recruiting for the role of Finance Manager. The position will report directly to the Director of Reporting and will have frequent exposure to management. This position requires minimal travel within the domestic US. Eligible candidates must be vaccinated against COVID.
Position Overview:
The Finance Manager will be responsible for the annual budgeting process; monthly financial and operational management reporting packages; budget variance analysis; performing financial analysis for decision support of investments; performing financial analysis of the medium and long-term financial performance of the business; and supporting the larger Finance organization as needed.",3.4,"Morson International
3.4","Princeton, NJ",501 to 1000 Employees,1969,Company - Private,Staffing & Outsourcing,Business Services,$1 to $2 billion (USD)
145,"Manager, Financial Reporting",$65K - $121K (Glassdoor est.),"The Manager of Financial Reporting is responsible for preparation, review and analysis of consolidated financial statements in accordance with GAAP and SEC rules and regulations, including the drafting and filing of Forms 10-K, 10-Q and 8-K; identification, evaluation and documentation of technical accounting matters including implementation of new accounting pronouncements; oversee the initial accounting for acquisitions including the review of third party valuations, preparation and review of internal financial reports and analyses provided to executive management.
Essential Duties and Responsibilities
Independently responsible for all external financial reporting, including preparing and filing quarterly and annual regulatory filings and other required filings with the Securities and Exchange Commission, including review and approval of iXBRL reporting",-1,Broad Street Realty,"Bethesda, MD",-1,-1,-1,-1,-1,-1
146,Country Finance Manager (FP&A) - US,$65K - $121K (Glassdoor est.),"Xero is a beautiful, easy-to-use platform that helps small businesses and their accounting and bookkeeping advisors grow and thrive.

At Xero, our purpose is to make life better for people in small business, their advisors, and communities around the world. This purpose sits at the centre of everything we do. We support our people to do the best work of their lives so that they can help small businesses succeed through better tools, information and connections. Because when they succeed they make a difference, and when millions of small businesses are making a difference, the world is a more beautiful place.

As the Country Finance Manager for the US, you will oversee all aspects of the finance function within the country with a focus on optimizing business results. You will sit on the country GTM exec team (mostly Director level) and contribute as a peer leader, and not just as a finance professional. We are seeking a remarkable individual to leverage their strong financial, analytical and communication skills to become the go-to expert on all things finance for the United States. You will be the key owner of the planning, forecasting, analysis and internal reporting of the country’s financial performance. You will help ensure resources are effectively aligned to drive exceptional performance, provide a clear view and understanding of results and produce insights into likely future performance. You will use your robust financial skills along with your highly honed communication style to effectively support senior leaders and help drive optimized economic results.",4.3,"Xero
4.3","Denver, CO",201 to 500 Employees,2006,Company - Public,Computer Hardware & Software,Information Technology,$100 to $500 million (USD)
147,Automotive Finance Manager,$65K - $121K (Glassdoor est.),"The ideal candidate for the Finance Manager position will have an outgoing personality and positive attitude, along with the expertise of building strong relationships with customers. The Finance Manager is required to review each customer’s credit application, present financing options, and prepare the delivery documentation.
We Provide:
Comprehensive training by auto specialists
Daily interaction with people
Mentoring from professionals with a proven track record
No Prospecting required
Responsibilities:",3.1,"Automotive Group
3.1","Dumas, TX",51 to 200 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable
148,Director of Finance,$65K - $121K (Glassdoor est.),"Reporting to the CFO, the Director of Finance has the opportunity to join our company, at an exciting time of high growth for the company.
The role is highly visible and partners with leadership at all levels.
The Director of Finance will be responsible for forecasting, budgeting, financials, and scenario planning through the development of decision frameworks and the use of accepted methodologies.
Candidates will have experience evaluating business economics for recommendation and a track record of well-informed judgment around technical and business investment opportunities. The Director of Finance will support the management and execution of finance-focused process improvement projects.",-1,Confidential,California,-1,-1,-1,-1,-1,-1
149,"Director, Financial Planning & Analysis",$65K - $121K (Glassdoor est.),"CentralReach is a leading provider of end-to-end EMR, practice management and clinical solutions that enable applied behavior analysis (ABA) clinicians and educators to produce superior outcomes for people with autism. The company is revolutionizing the ABA space with cutting-edge solutions including precision teaching, clinical data collection, scheduling, billing, learning management, fully digital evidence-based programming and more. Trusted by more than 100,000 clinicians and educators, CentralReach is committed to ongoing product improvement, market-leading industry expertise, world-class client satisfaction, and support of the ABA community to propel industry practitioners into a new era of excellence.

The Director of Financial Planning and Analysis is a team lead position with responsibility for all financial analysis, budgeting and forecasting activities (including internal, Board and lender reporting), managing the collation and presentation of operating data and analytics, and strategic decision support. To succeed in this role, the person must have attention to detail, and an analytical, operationally-oriented professional who is able to aggregate, disaggregate, analyze and interpret financial data to convey business results.",4.5,"CentralReach
4.5","Matawan, NJ",51 to 200 Employees,2012,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD)
150,Financial Planning and Analysis Manager,$65K - $121K (Glassdoor est.),"In the spirit of collaboration, excellence, and innovation, we at Linc housing are committed to building and preserving housing that is affordable, environmentally sustainable and a catalyst for community improvement. Our team works hard to address California’s homelessness crisis by building supportive housing and addressing the affordable housing needs of California’s diverse population.
We are proud of and inspired by our mission to build communities and strengthen neighborhoods for people underserved by the marketplace. Our feats could not have been achieved without the resilience and drive for excellence put forth by our team. If you are interested in joining a team of dedicated, caring, and talented individuals inspired to make change, you have found the right place.
Position Title: Financial Planning & Analysis Manager",3.8,"Linc Housing Corporation
3.8","Long Beach, CA",1 to 50 Employees,-1,Nonprofit Organization,-1,-1,$1 to $5 million (USD)
151,M&A Integration and Financial Planning Manager,$65K - $121K (Glassdoor est.),"M&A Integration and Financial Planning Manager
Overview: A key component of this role is to ensure that new acquisitions are successfully onboarded, integrated and processes transitioned from the acquired business to a central/regional finance function. The organization is highly acquisitive, carrying out numerous transactions a year. The position will also take lead on the execution of other finance transformation initiatives within the Region as they arise and will be ultimately responsible for managing and executing on the migration of newly acquired businesses to finance systems, processes, governance, and policies.
Key Responsibilities:
FP&A:",-1,"Sila Services, LLC","Boston, MA",-1,-1,-1,-1,-1,-1
152,Manager Finance Planning and Analysis,$65K - $121K (Glassdoor est.),"Financial Planning and Analysis Manager
At Sims Lifecycle Services, we believe progress is driven by our people. If you are set on making real change for tomorrow, we have the scale, resources, and ambition to make it happen now.
Now’s an extraordinary time to work with us. SLS is the global leader in circular cloud solutions. We will continue to drive circular economy initiatives with our clients to improve environmental outcomes and business results.
We’re looking for a highly motivated Finance Leader to work closely with the SLS Executive Team on growth and business improvement initiatives. Reporting to the SLS CFO the Manager Financial Planning & Analysis will be responsible for leading the US financial planning and analysis team by providing actionable insights and recommendations across the entire SLS business.",4.0,"Sims Lifecycle Services
4.0","West Chicago, IL",Unknown,-1,Unknown,-1,-1,Unknown / Non-Applicable
153,Manager of FP&A,$65K - $121K (Glassdoor est.),"ABOUT THE COMPANY
Global, multibillion-dollar manufacturing company is looking to add a FP&A Manager to their growing finance team. This role will be a part of the corporate FP&A activities and will support business units. Great opportunity for someone looking to make an impact with a growing, dynamic company.
WHY TAKE THE ROLE:
Opportunity for career growth- move into a business unit or climb the ladder in corporate. Role is open due to promotion
Company is growing, organically and through acquisitions
Very well-respected, global, private company

#cfsnov2021",4.5,"Creative Financial Staffing
4.5","Itasca, IL",201 to 500 Employees,1994,Company - Private,Staffing & Outsourcing,Business Services,$50 to $100 million (USD)
154,Director of Financial Planning and Analysis,$65K - $121K (Glassdoor est.),"Who Are We? QinetiQ Inc. is a leading innovator with over 25 years of experience rapidly developing advanced C5ISR sensor solutions and is a renowned world leader in robotics and autonomy. The combined QinetiQ U.S.

business unit brings capabilities across the full lifecycle of technology development from applied research and development to rapid prototyping, testing, fielding, and sustainment. Our expertise with unmanned platforms, broad sensing modalities, and cross-domain interoperability ensures that we deliver integrated solutions for Warfighter dominance in all phases of combat. We are a world-class team of professionals who deliver next generation technology and products in robotic and autonomous platforms and systems, ground systems, soldier systems, maritime systems, airborne sensors and payloads, processing and exploitation capabilities, and integrated C2 solutions. Much of our work contributes to innovative research in ﬁelds such as sensor science, signal processing, data fusion, artiﬁcial intelligence (AI), machine learning (ML), and augmented reality (AR).

Our customers are always our number one priority and we consistently deliver Mission-Led Innovation to empower and protect our Defense and Security forces in the U.S. and abroad. QinetiQ Inc. C5ISR Solutions is looking for an experienced, colloborative financial professional to lead our financial planning & analysis function.

In this role the Director of Financial Planning & Analysis will contribute to our mission by doing the following: Your Contribution to Our Mission: Prepare annual profit and loss ("" P& L""), indirect cost budgets, quarterly P&L forecasts and periodic indirect cost forecasts. Perform monthly reporting of actual versus budgeted performance of P&L, balance sheet and cash flow and supporting variance analysis (include in g program-level drivers). Prepare monthly indirect cost reports and variance to budget analysis for department heads and senior management. Conduct monthly reviews and quarterly executive reviews of same.

Ensure accurate monthly program-level budgeting for use by program managers and baseline input to business forecasts. Ensure appropriate revenue recognition for various contract types, including profit accrual. Prepare monthly funded and unfunded backlog reports. Provide program funding requirements to Program Offices and prepare the financial analysis required for work-at-risk request form on a timely basis.

Participate in annual strategic planning process, including development of estimating models and preparation of summary financial estimates. Prepare financial data and appropriate variance comments for presentation to the board of directors in addition to coordination/preparation of the board booklet. Scrutinize the indirect rate performance as part of monthly closing process and conduct monthly management meetings to discuss indirect cost performance versus budget. To Land This Job, You Need: 8-10+ years of work experience in financial planning & analysis, accounting, consulting, and/or corporate finance.

Bachelor’s Degree in Accounting or Finance required, MBA is a plus. Exceptional financial modeling skills. Exceptional attention to detail and accuracy. Excellent analytical abilities, problem-solving skills and business acumen.

Exceptional written and verbal communications skills. Excellent project and time management abilities. Ability to work under pressure within short time constraints. Ability to effectively interact with all levels of management on financial related issues.

Strong Ability and clearly articulate financial material and analytics and provide guidance to leadership acting as a business partner. Job Type: Full Time Clearance Level Must Be Able to Obtain : DOD Secret Clearance Level Must Be Able to Obtain: DOD Secret Why QinetiQ Inc.? Your work will contribute to the protection of American Warfighters and Security Forces. Opportunity to work with cutting edge technology.

Extensive opportunities for continuous learning, professional growth and advancement. We only hire the best! No matter if you are entry or senior level, you will have the opportunity learn from some of the best in the industry. We have fun!

We regularly have company events, from luncheons and costume contests to golf tournaments. We care about YOU and YOUR FAMILY. We offer competitive benefits and health insurance options. No One Has Time for Long Job Applications!

We completely understand. That is why we have made the application process easy. We promise. This will be simple.

If because of a medical condition or disability, you need a reasonable accommodation for any part of the employment process, please send an e-mail to staffing@us.qinetiq.com or call (540) 658-2720 Opt 4 and let us know the nature of your request and your contact information. QinetiQ Inc. is an Equal Opportunity/Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, age, color, religion, creed, sex, sexual orientation, gender identity, national origin, disability, or protected Veteran status.",2.9,"QinetiQ
2.9","Lorton, VA",501 to 1000 Employees,1956,Subsidiary or Business Segment,Aerospace & Defense,Aerospace & Defense,$50 to $100 million (USD)
155,SVP/Regional Director - Capital Finance - Flexible Location,$65K - $121K (Glassdoor est.),"Bell’s Values:
As stewards, dedicated to the growth and reputation of this independently owned organization, we are committed to:
Promoting and sustaining our family atmosphere.
Providing unequaled personal service to each and every customer.
“Paying it forward” by giving back to the communities we serve.
Our Bottom Line:
Happy Employees! Happy Customers!",4.6,"Bell Bank
4.6","Bloomington, MN",1001 to 5000 Employees,1966,Company - Private,Banks & Credit Unions,Finance,$100 to $500 million (USD)
156,"Sr Manager, Financial Management",$65K - $121K (Glassdoor est.),"The Senior Manager supporting the Dunkin’ Advertising Fund will empower data-driven strategic decision making by creating, budgeting/forecasting, analyzing, reporting and communicating financial information into actionable insights for Finance & Marketing Leadership. In this position, the Senior Manager provides overall financial management leadership to the Dunkin’ U.S. marketing team by overseeing the financial modeling and analyses to track, forecast and report sales/revenue and Ad Spend, ultimately ensuring accurate reporting to Dunkin’ Leadership and franchisees; own processes, work independently and contribute to overall team success; support various groups within the organization including, but not limited to: Brand Marketing, Integrated/Field Marketing, Marketing Strategy, Digital Marketing, Franchisees, various Corporate Services segments and Finance. This Dunkin’ U.S. Senior Finance Manager role will also support other aspects of the Dunkin’ U.S. business in conjunction with, and in support of, the Finance Director - Dunkin’ U.S. as we continue to evolve and adapt to new business normal requirements and expectations of the COVID-19 environment. This role requires a professional and experienced Finance manager who displays the ability to adapt and improvise to the “needs at hand” to support all aspect of the business with sound financial acumen and management skills.",3.7,"Inspire Brands
3.7","Canton, MA",10000+ Employees,2018,Company - Private,Casual Restaurants,"Restaurants, Bars & Food Services",Unknown / Non-Applicable
157,Director Of Financial Planning And Analysis,$65K - $121K (Glassdoor est.),"Are you a driven finance executive looking for a new opportunity? Well, this position could be for you! We are conducting a search for a Director of Financial Planning and Analysis to join a top performing multi-site healthcare company in Tampa Bay!
Director of Financial Planning and Analysis Benefits and Compensation:
A professional, fast-paced, working environment
GREAT leadership and high visibility
Strong benefits, including 401(k)
Highly competitive compensation of $115,000 - $130,000 (commensurate with experience), plus bonus potential!
Director of Financial Planning and Analysis Job Duties:",5.0,"Taylor White Accounting and Finance
5.0","Tampa, FL",51 to 200 Employees,2001,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable
158,Sr Manager Financial Planning & Analysis,$65K - $121K (Glassdoor est.),"Job Description
Are you an experienced Finance Manager looking for a new opportunity? Then come learn about our opening as a Senior Finance Manager. You will be supporting the Financial Planning & Analysis department with a primary focus of managing the Corporate General and Administrative Financial Operations segment.
What will I be doing:
The Finance Manager will lead the monthly, quarterly and annual processes and deliverables including, but not limited to, Operating forecasts, headcount tracking, management reporting, monthly and quarterly business reviews, statistical analysis, forecast reconciliations, allocations, Board presentations, investor relations support and American Resort Development Association (ARDA) surveys. You will provide ad-hoc expense analysis to support Business Units or any corporate initiatives while leading the consolidated review on expense execution against Budget/Forecast. The role will also play a key role in managing operating expense risk. This leader will assist with the coordination and preparation of the annual operating budgets. The Senior Manager will assist the department in ad-hoc analysis, advanced modeling, and other FP&A functions as needed. Secondary responsibilities will include maintaining and enhancing the company headcount management and tracking process.",-1,Hilton Grand Vacations,"Orlando, FL",5001 to 10000 Employees,1992,Company - Public,"Hotels, Motels, & Resorts",Travel & Tourism,Unknown / Non-Applicable
159,Vice President of Finance,$65K - $121K (Glassdoor est.),"Casetext is a fast-growing legal technology company tackling the $6 billion U.S. legal research market and advancing the cause of justice by empowering all attorneys to provide high-quality, efficient, and affordable representation to their clients. Our award winning research platform helps millions of users access and understand the law every month, and our AI-powered search tools are at the cutting edge of search technology. Casetext is backed by Union Square Ventures, Canvas Ventures, 8VC, Y Combinator and Touchdown Ventures.
Casetext is seeking a Vice President of Finance to drive financial and strategic leadership across our business. You will lead all core finance activities, building operational excellence into how we approach accounting, reporting, financial operations, and financial planning. As a member of our executive team and in partnership with the board, you will inform how we strategically budget for growth as we scale our business and launch new product offerings. You will be responsible for managing the company’s cash flow, maintaining compliance with tax and audit requirements, and ensuring that our revenues, vendor bills, and other company expenses are properly invoiced, collected, and reported. This role reports to Casetext’s co-founder and COO.",-1,"Casetext, Inc.",Remote,-1,-1,-1,-1,-1,-1
160,REIT Financial Reporting Manager,$65K - $121K (Glassdoor est.),"Why a Great Opportunity
Our client is one of the largest property management firm in the USA with 325+ communities in more than 26 states, theyve grown to become one of the countrys largest management companies through their commitment to their own residents.
Job Description
As a Financial Reporting Manager, you will be overseeing one or more teams of accounting professionals including the teams work and monitor adherence to SEC, GAAP, SOX & SOC standards. You will communicate with clients and internal and external auditors related to financial reporting, internal controls, and public filings of properties.
Qualifications
Bachelors degree in Accounting and CPA Designation

7+ Years of Corporate Accounting Experience, including Experience at Public Company with SEC, SOX and SOC Reporting

Prior Managerial Experience of Accounting Professionals

Advanced Microsoft Excel and Microsoft Office application skills

Ability to work in a fast paced, deadline driven environment

Strong understanding and working knowledge of the company's policies and procedures

Ability to work with a diverse group of people and customers

Public audit experience

Previous real estate experience


University - Bachelor's Degree/3-4 Year Degree",5.0,"NPAworldwide
5.0","Ankeny, IA",1 to 50 Employees,1956,Company - Private,Membership Organizations,Business Services,$1 to $5 million (USD)
161,Financial Planning Manager (Bilingual Korean & English),$65K - $121K (Glassdoor est.),"Company:
LG Magna E-Powertrain USA Inc. - LGMPU
Job Function:
Business Planning
We are currently seeking our newest innovator to join LG Magna EPowertrain USA's dynamic team as a Financial Planning Manager (Bilingual English & Korean.)
To learn more about the new joint venture between LG and Magna, please see the link: http://www.lgnewsroom.com/2020/12/lg-and-magna-enter-joint-venture-agreement-to-expand-in-powertrain-electrification-market/
Responsibilities:
Analyze and forecast financial, economic, and other data to provide accurate and timely information for strategic and operational decisions",-1,LG Magna E-Powertrain USA Inc. - LGMPU,"Troy, MI",-1,-1,-1,-1,-1,-1
162,"Manager, Financial Planning & Analysis",$65K - $121K (Glassdoor est.),"We are looking to hire a top-notch finance pro for our Manager, Financial Planning & Analysis opening. This is a newly created role that will have the exciting opportunity to lead the corporate FP&A function. We are adding additional resources to a growing FP&A team and you will be a key member of that process. Not only will you be focused on short-term and long term financial planning of the business but you will also get to support and work with business leaders across the organization. This role will be a hybrid role, in office 2-3 times a week. Office is located in downtown Chicago.
Responsibilities:
Partner with members throughout the organization to improve forecasting processes
Design new and update existing financial models
Lead aspects of the annual operating plan and periodic reforecasting process",4.0,"EmergePros
4.0","Chicago, IL",1 to 50 Employees,-1,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable
163,Director of Financial Planning & Analysis,$65K - $121K (Glassdoor est.),"The Director of Financial Planning & Analysis will provide overall leadership and management for all company financial forecasts, budgets, and financial planning activities. This role will be responsible for delivering value-added analysis and meaningful financial and operating metrics that lead to insightful, accurate business decision-making. The successful candidate must be a hands-on and results oriented leader, who will have responsibility for developing P&L and KPI management reporting requirements. This position will be the bridge between corporate and Business Area financial data integration and will develop and report against established financial metrics on a monthly, quarterly, and annual basis. Additional responsibility will include; management and oversight of timely and accurate financial planning, analysis and reporting to support the company objectives, while ensuring industry and government financial compliance, and M&A financial due diligence.
A subsidiary of Sierra Nevada Corporation (SNC), Sierra Space builds and delivers the future of space transportation, destinations and infrastructure, offering “space-as-a-service” in support of the new space economy. Leveraging breakthrough technologies including the ® spaceplane, also known as , and expandable ™ habitat, Sierra Space offers turnkey solutions that are modular, reusable and scalable. Sierra Space brings life to space, and space to life. Learn More about Sierra Space",-1,Sierra Space,"Louisville, CO",1001 to 5000 Employees,2021,Subsidiary or Business Segment,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable
164,Manager of Finance and Administration (Hybrid in NYC),$65K - $121K (Glassdoor est.),"PNP is proud to partner with The Foundation for Child Development in their search for a Manager of Finance and Administration.
ABOUT THE FOUNDATION: Our mission is to harness the power of research to ensure that all children benefit from early learning experiences that affirm their individual, family, and community assets, fortify them against harmful consequences arising from economic instability and social exclusion, and that strengthen their developmental potential. The effective fiscal management and regulatory compliance of our grant programs is critical to the achievement of our mission. Our internal operating culture can best be characterized as a “quick-paced”, solutions driven environment with a passion for excellence.
POSITION SUMMARY: The Manager of Finance and Administration is a key position that reports to the President and Chief Executive Officer of the Foundation. This full-time position is accountable for overseeing all the foundation’s financial management activities. This includes ensuring effective financial policies, compliance with grant regulations, appropriate accounting controls, and monitoring all budgetary expenditures. In addition, this position is accountable for ensuring the effective flow and execution of all office administrative and project related activities.",-1,Foundation for Child Development,Remote,-1,-1,-1,-1,-1,-1
165,Financial Planning & Analysis Manager,$65K - $121K (Glassdoor est.),"ABOUT THE TEAM YOU WILL BE JOINING:
High growth distribution and retail services-related organization with a leadership team with demonstrated success in their industry
$700M organization experiencing high growth and seeking talent who can advance to the rapid pace of the company’s growth
WHAT THIS COMPANY OFFERS YOU:
This role serves as the trusted business advisor to the three Region Vice Presidents (RVP) and their direct reports
You will be the bridge between operations and sources of capital serving to link these two areas",4.4,"AccruePartners
4.4","Charlotte, NC",51 to 200 Employees,2002,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD)
166,Finance Manager,$65K - $121K (Glassdoor est.),"Founded in 2000, First Pacific Funding is and always will be a devoted and dedicated Vendor-driven Funding source based out of the Pacific Northwest.
First Pacific Funding has the privilege of dealing with seasoned Leasing Representatives working out of offices & home offices spread all throughout the U.S.
From the beginning, our core values were to find the most successful, accredited salespeople in the leasing industry, and provide them with up to date technology to keep them and their customers up to speed in real-time on the status of their transactions.
FPF thrives on being on the leading edge of technology with our vendors and providing the necessary tools to give them the advantage over their competition. FPF's online product streamlines the vendor’s life with easy access to all of their customer’s applications and status with the click of a button.",-1,First Pacific Funding Inc.,"Bothell, WA",-1,-1,-1,-1,-1,-1
167,"Manager, Financial Reporting",$65K - $121K (Glassdoor est.),"RailWorks is the leading railroad contractor in North America. We are seeking a Manager, Financial Reporting to join our team. This position can sit remotely.
The Manager, Financial Reporting leads financial reporting and analysis efforts. Performs internal and external reporting duties and advises on technical accounting and policy issues.
Primary/Essential Responsibilities and Duties
· Performs financial forecasting and financial statement analysis
· Completes the company's external financial statements and disclosures, including providing relevant information for investor communications and quarterly filings, including MDA
· Creates, disseminates, and maintains comprehensive corporate accounting policies",3.5,"RailWorks Corporation
3.5",Remote,1001 to 5000 Employees,1998,Company - Private,Construction,"Construction, Repair & Maintenance",$500 million to $1 billion (USD)
168,"Manager, Financial Planning & Analysis",$65K - $121K (Glassdoor est.),"Job Classification:
Finance & Accounting - Finance & Accounting
Prudential Financial (NYSE: PRU), an industry leader in financial services for more than 140 years, offers customers world-wide a variety of innovative solutions for growing and protecting wealth. With over $1.6 trillion assets under management and office presence in 20 countries across 5 continents, Prudential strives to service customers and create long-term value for stakeholders through strong ethics and business fundamentals. We provide a wide array of financial products and services, ranging from individual life insurance, retirement and annuities to asset management.
Description",3.8,"Prudential
3.8","Newark, NJ",10000+ Employees,1875,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD)
169,Financial Planning and Analysis Manager,$65K - $121K (Glassdoor est.),"Manager, Financial Planning and Analysis (FP&A)
Responsibilities
Working closely with the executive team and Partnering Regional Operators (PRO’s) to formulate the business's medium to long term financial and strategic plan.
Produce monthly business and financial reports for PRO’s and RLS Partners on a consolidated basis.
Analyze performance relative to budget and prior year for each
Work with PRO’s to build their annual budgets and forecasts.
Producing models to project long term growth and determine the impacting business factors.",2.9,"RLS Logistics
2.9","Mount Laurel, NJ",201 to 500 Employees,1887,Company - Private,Logistics & Supply Chain,Transportation & Logistics,$50 to $100 million (USD)
170,"Manager, Finance",$65K - $121K (Glassdoor est.),"Our client specializes in the management, optimization and development of power generation in the United States and Canada and is a portfolio company of the private equity firm The Blackstone Group L.P. (“Blackstone”). Blackstone is a leading global alternative asset manager with $538 billion of total assets under management. Currently, they manages approximately 6.9 GW of generation in Texas, Ohio, and Indiana.
We are currently recruiting for the role of Finance Manager. The position will report directly to the Director of Reporting and will have frequent exposure to management. This position requires minimal travel within the domestic US. Eligible candidates must be vaccinated against COVID.
Position Overview:
The Finance Manager will be responsible for the annual budgeting process; monthly financial and operational management reporting packages; budget variance analysis; performing financial analysis for decision support of investments; performing financial analysis of the medium and long-term financial performance of the business; and supporting the larger Finance organization as needed.",3.4,"Morson International
3.4","Princeton, NJ",501 to 1000 Employees,1969,Company - Private,Staffing & Outsourcing,Business Services,$1 to $2 billion (USD)
171,"Manager, Financial Reporting",$65K - $121K (Glassdoor est.),"The Manager of Financial Reporting is responsible for preparation, review and analysis of consolidated financial statements in accordance with GAAP and SEC rules and regulations, including the drafting and filing of Forms 10-K, 10-Q and 8-K; identification, evaluation and documentation of technical accounting matters including implementation of new accounting pronouncements; oversee the initial accounting for acquisitions including the review of third party valuations, preparation and review of internal financial reports and analyses provided to executive management.
Essential Duties and Responsibilities
Independently responsible for all external financial reporting, including preparing and filing quarterly and annual regulatory filings and other required filings with the Securities and Exchange Commission, including review and approval of iXBRL reporting",-1,Broad Street Realty,"Bethesda, MD",-1,-1,-1,-1,-1,-1
172,Senior Director of Fraud Strategy (Financial Services),$65K - $121K (Glassdoor est.),"THE TEAM YOU WILL BE JOINING:
Top 25 U.S. digital financial services company committed to developing award-winning technology and services.
Named one of the top three fastest-growing banking brands in the U.S. in 2020.
Offers a full suite of products including mortgage lending, personal lending, and a variety of deposit and other banking products (savings, money-market, and checking accounts, certificates of deposit (CDs), and individual retirement accounts (IRAs)), self-directed and investment-advisory services, and capital for equity sponsors and middle-market companies.

WHAT THEY OFFER YOU:",4.4,"AccruePartners
4.4","Charlotte, NC",51 to 200 Employees,2002,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD)
173,"Manager, Financial Reporting",$65K - $121K (Glassdoor est.),"Job Classification:
Finance & Accounting - Finance & Accounting
Company Overview:
Prudential Financial (NYSE: PRU), an industry leader in financial services for more than 140 years, offers customers world-wide a variety of innovative solutions for growing and protecting wealth. With over $1.6 trillion assets under management and office presence in 20 countries across 5 continents, Prudential strives to service customers and create long-term value for stakeholders through strong ethics and business fundamentals. We provide a wide array of financial products and services, ranging from individual life insurance, retirement and annuities to asset management.",3.8,"Prudential
3.8","Roseland, NJ",10000+ Employees,1875,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD)
174,MANAGER of FP&A,$65K - $121K (Glassdoor est.),"Exceptional chance to join this private equity owned business that is looking for top talent. Top-shelf team in place, high visibility position, and opportunity to really make an impact here. For immediate and confidential consideration on this or one of the many other positions I'm working, please contact Chris Fallow directly at chris.fallow@roberthalf or through LinkedIn.

7+ years strong FP& A experience required. High level Excel and system skills are essential. M& A and international experience is preferred.

Robert Half is the world’s first and largest specialized talent solutions firm that connects highly qualified job seekers to opportunities at great companies. We offer contract, temporary and permanent placement solutions for finance and accounting, technology, marketing and creative, legal, and administrative and customer support roles.

Robert Half puts you in the best position to succeed by advocating on your behalf and promoting you to employers. We provide access to top jobs, competitive compensation and benefits, and free online training. Stay on top of every opportunity – even on the go. Download the Robert Half app and get 1-tap apply, instant notifications for AI-matched jobs, and more.

Questions? Call your local office at 1.888.490.5461. All applicants applying for U.S. job openings must be legally authorized to work in the United States. Benefits are available to contract/temporary professionals. Visit https://roberthalf.gobenefits.net/ for more information.

© 2021 Robert Half. An Equal Opportunity Employer. M/F/Disability/Veterans. By clicking “Apply Now,” you’re agreeing to Robert Half’s Terms of Use .",3.8,"Robert Half
3.8","Greenville, SC",10000+ Employees,1948,Company - Public,Staffing & Outsourcing,Business Services,$5 to $10 billion (USD)
